-1970.381470 2770.000000
-1872.253906 2644.000000
-35.245491 50.000000
-32.980640 47.000000
-127.132759 182.000000
-508.306183 731.000000
-1122.736206 1622.000000
-1271.962280 1846.000000
-1268.897461 1850.000000
-867.096375 1270.000000
-125.050865 184.000000
-14.883084 22.000000
-100.543190 150.000000
-768.604980 1152.000000
-1777.141235 2676.000000
-1832.355713 2772.000000
-1824.494385 2773.000000
-1815.992310 2773.000000
-1807.510132 2773.000000
-1799.046875 2773.000000
-1790.602661 2773.000000
-1782.176636 2773.000000
-1773.768677 2773.000000
-1766.015137 2774.000000
-1757.639282 2774.000000
-1749.280151 2774.000000
-1740.937622 2774.000000
-1732.611328 2774.000000
-1724.300781 2774.000000
-1716.005737 2774.000000
-1707.725952 2774.000000
-1699.461182 2774.000000
-1691.210938 2774.000000
-1683.581299 2775.000000
-1674.752441 2774.000000
-1664.741577 2771.000000
-1652.968262 2765.000000
-1643.028320 2762.000000
-1637.854004 2767.000000
-1633.251831 2773.000000
-1626.282593 2775.000000
-1618.730469 2776.000000
-1610.604370 2776.000000
-1603.066895 2777.000000
-1594.960571 2777.000000
-1586.865112 2777.000000
-1578.780884 2777.000000
-1571.272705 2778.000000
-1563.206543 2778.000000
-1555.150513 2778.000000
-1546.547607 2777.000000
-1539.622314 2779.000000
-1531.592651 2779.000000
-1524.669067 2781.000000
-1517.197998 2782.000000
-1509.187256 2782.000000
-1500.645874 2781.000000
-1492.655884 2781.000000
-1484.674072 2781.000000
-1477.231567 2782.000000
-1469.263550 2782.000000
-1462.353760 2784.000000
-1453.350830 2782.000000
-895.715332 1724.000000
-895.963501 1734.000000
-892.048462 1736.000000
-886.593445 1735.000000
-881.656677 1735.000000
-876.724121 1735.000000
-871.795715 1735.000000
-866.871643 1735.000000
-861.951355 1735.000000
-857.034973 1735.000000
-852.122437 1735.000000
-847.213684 1735.000000
-841.823059 1734.000000
-836.441650 1733.000000
-831.549255 1733.000000
-826.660400 1733.000000
-821.774780 1733.000000
-816.421021 1732.000000
-811.544739 1732.000000
-806.205750 1731.000000
-800.875549 1730.000000
-796.013916 1730.000000
-791.155334 1730.000000
-786.299622 1730.000000
-781.446655 1730.000000
-776.596313 1730.000000
-771.748718 1730.000000
-766.460388 1729.000000
-761.620789 1729.000000
-756.345825 1728.000000
-751.513855 1728.000000
-746.684204 1728.000000
-741.856750 1728.000000
-736.605164 1727.000000
-731.785034 1727.000000
-726.967041 1727.000000
-721.732971 1726.000000
-716.921814 1726.000000
-712.112732 1726.000000
-707.715332 1727.000000
-702.907227 1727.000000
-697.696655 1726.000000
-692.895020 1726.000000
-688.094971 1726.000000
-683.296631 1726.000000
-678.500000 1726.000000
-673.705017 1726.000000
-668.523926 1725.000000
-663.734741 1725.000000
-658.947083 1725.000000
-654.160767 1725.000000
-649.375916 1725.000000
-644.592346 1725.000000
-639.810120 1725.000000
-635.029175 1725.000000
-630.249512 1725.000000
-625.470886 1725.000000
-620.693665 1725.000000
-615.917480 1725.000000
-611.142273 1725.000000
-606.368347 1725.000000
-601.595337 1725.000000
-596.823364 1725.000000
-592.052307 1725.000000
-586.941833 1724.000000
-582.175537 1724.000000
-577.409912 1724.000000
-572.645203 1724.000000
-567.881409 1724.000000
-563.445007 1725.000000
-558.679932 1725.000000
