-1490,742676;2725;2735
-1479,279663;2726;2734
-1463,070801;2715;2724
-1388,902588;2663;2605
-154,543716;585;292
-1,050753;2;2
-779,470154;1568;1586
-1346,339600;2752;2760
-1335,790894;2755;2759
-1296,467041;2690;2698
-1067,818970;2230;2239
-838,729675;1765;1772
-803,736023;1706;1711
-795,312134;1696;1706
-790,652161;1701;1709
-782,324707;1703;1704
-776,336609;1703;1704
-773,538818;1703;1711
-763,090759;1695;1701
-761,639832;1702;1711
-751,751831;1696;1702
-747,646851;1701;1706
-741,798584;1703;1706
-738,130310;1709;1711
-728,886597;1700;1703
-723,116333;1698;1703
-719,474304;1702;1708
-713,730652;1701;1708
-707,179504;1700;1706
-701,896301;1702;1707
-694,995605;1700;1704
-689,348938;1701;1704
-685,327576;1707;1708
-678,911987;1703;1706
-673,713196;1702;1707
-667,353149;1700;1705
-662,189758;1702;1706
-656,268982;1698;1705
-651,518494;1702;1707
-644,881409;1697;1704
-639,782959;1698;1705
-635,440247;1702;1708
-628,514404;1700;1704
-624,557007;1702;1708
-616,966797;1701;1702
-613,744019;1704;1708
-607,294800;1700;1705
-602,646790;1703;1707
-597,303101;1703;1707
-591,976074;1703;1707
-587,352966;1703;1709
-580,690186;1700;1705
-577,105713;1702;1710
-571,500000;1706;1709
-566,247559;1704;1709
-561,338989;1700;1710
-555,139038;1704;1707
-550,261414;1701;1708
-545,073669;1703;1708
-538,952637;1701;1705
-534,743225;1700;1708
-529,910217;1704;1709
-525,085754;1705;1710
-519,661621;1703;1709
-514,257629;1701;1708
-510,066467;1706;1711
-504,395508;1703;1709
-498,458099;1700;1706
-494,576752;1704;1710
-488,108795;1703;1705
-484,233734;1702;1709
-477,824799;1697;1704
-474,233002;1702;1709
-468,703003;1700;1707
-464,284180;1703;1709
-460,135193;1705;1712
-453,854370;1704;1707
-449,192810;1702;1708
-444,277557;1704;1708
-439,889038;1702;1710
-434,229065;1700;1707
-429,855804;1701;1709
-425,482819;1704;1711
-420,372528;1704;1710
-414,793365;1699;1707
-411,404022;1704;1713
-406,567932;1706;1713
-401,039307;1705;1710
-396,465302;1703;1711
-391,667603;1704;1711
-386,428284;1702;1709
-382,327332;1705;1712
-378,219971;1707;1715
-372,364136;1702;1710
-368,266022;1703;1713
-363,100220;1703;1711
-358,583710;1702;1712
-354,278076;1705;1714
-349,155334;1706;1712
-344,455383;1705;1712
-339,764740;1705;1712
-335,670563;1708;1715
-330,411011;1706;1712
-325,747650;1703;1712
-320,530304;1706;1709
-316,631897;1705;1713
-311,627625;1705;1711
-307,898468;1706;1716
-303,267090;1706;1716
-297,773682;1703;1711
-293,000641;1703;1710
-288,915558;1702;1713
-283,992188;1705;1711
-279,740448;1704;1713
-275,003723;1705;1712
-271,069489;1704;1716
-266,344757;1706;1715
-262,090393;1707;1717
-257,232635;1705;1715
-252,687042;1706;1715
-248,003632;1705;1714
-243,332123;1704;1713
-238,951263;1705;1714
-234,024490;1702;1711
-229,790543;1705;1713
-225,552307;1706;1715
-220,922836;1705;1714
-216,430908;1705;1714
-212,068512;1702;1715
-207,706512;1706;1716
-203,226547;1707;1716
-198,404526;1702;1713
-194,056396;1705;1714
-189,265778;1701;1711
-185,036026;1704;1713
-180,273697;1702;1710
-176,045883;1702;1712
-171,712280;1703;1713
-167,378265;1705;1714
-163,043488;1707;1715
