548 1.534142
667 1.503219
762 1.225753
797 1.092599
856 1.068362
869 1.270290
898 1.167531
943 1.410078
954 1.329936
1019 1.168089
1049 1.150228
1067 1.039589
1121 1.182500
1134 1.487890
1198 1.337357
1214 1.350894
1256 1.575173
1302 1.532643
1323 1.472404
1397 1.289278
1416 1.560379
1476 1.508807
1497 1.658781
1561 1.228968
1608 1.702115
1636 1.400454
1689 1.316347
1712 1.884223
1757 1.323401
1816 2.007991
1820 1.173917
1873 1.221679
1906 2.263301
1935 1.246078
1983 1.259195
2029 1.980521
2087 1.382852
2137 1.330195
2213 1.349065
2240 2.670167
2262 1.493182
2339 1.423925
2349 2.880034
2456 3.356934
2553 3.358315
2608 1.625137
2672 3.487874
2701 1.669790
2769 3.330345
2785 1.681420
2861 3.692032
2878 1.881533
2934 4.052419
2951 1.925844
3006 2.462363
3076 2.566141
3130 4.263953
3151 2.081011
3193 5.089932
3235 2.157504
3248 2.123340
3281 4.394935
3313 2.747105
3317 2.052896
3370 4.596447
3402 2.146589
3444 4.806268
3492 2.460835
3512 2.479982
3534 4.631737
3566 2.368205
3567 2.360981
3612 4.700855
3627 2.387650
3675 5.301669
3701 2.485173
3770 6.100119
3780 2.355180
3847 2.773258
3910 2.541786
3911 5.708673
3979 2.763356
4019 7.202719
4062 2.657275
4085 6.151492
4140 3.081537
4162 7.929880
4185 2.994235
4239 7.846221
4246 3.197338
4306 2.906679
4321 7.203759
4396 8.112201
4405 3.152804
